Id,Name,Category,Site,Link,Date,Author,Description
"12567","Canopy Bed","Resources","MMH","55-10097","2005-09-28","dongle","A luxurious swirlwood bed, with a fine white lace canopy. Suitable for the finest bedrooms in Vvardelfell.    This is a model only, no playable mod is included."
"12566","MWEdit Template Data Maker","Resources","MMH","55-10215","2005-11-07","Malic","This program was designed for one purpose: to convert the tab delimited files output by The Elder Scrolls Construction Set(TESCS) into comma separated value (CSV) files that can be used by MWEdits Script Template feature.    Excell or some other spreadsheet software will p..."
"12565","The Skinky sharpshooters Dark elf Head","Resources","MMH","55-10260","2005-11-14","The Skinky Sharpshooter","This is a modders reasource. It has a dark elf head mesh and texture. This is just one of my experiments with NIFtexture."
"12564","Beastbane v1.1 aka Narcatas' Maces","Resources","MMH","55-10164","2005-11-14","Narcatas","This mod contains two spiked clubs. The IDs in the editor are Narcatas_Mace_1 and Narcatas_Mace_2. If you want to use this mod in-game, open your console, mark your character and type: additem Narcatas_Mace_1 1 Enjoy!"
"12563","Clocktower v1.1","Resources","MMH","55-10241","2005-11-18","Charon the Hand","This mod contains an analog clock that tells in-game time. Set up in a new cell called clocktower for modders, or if ou want to see it in game, there is another clock on top of Vivecs Palace. 1.1 A bit better scripting, fixed a time reset bug when you sleep/rest past midnight in the cell with the..."
"12562","Cypherous Weapons !beta!","Resources","MMH","55-10254","2005-11-28","Booshanto","This is a mod that adds some nicely retextured weapons and a weapons mearchant in Seyda Neen, they are not really balanced well, so you will have to judge me on that one."
"12561","Vixen Vega's Arched Tileset","Resources","MMH","55-10274","2005-12-13","Vixen Vega","This is a re-texture of Clavis's Arched Tileset #4 originaly modeled by Oom Fooyat."
"12560","Hoss' Armor Display Case","Resources","MMH","55-10297","2005-12-18","Hoss","One display case, consisting of two parts: Glass and Case. Made with swirlwood texture and my glass texture. You are free to use it in your mods. The way I used them (might be a better way, i guess...): Put both parts as static and arranged them together..."
"12559","MJY Robot Companions","Resources","MMH","55-10296","2005-12-18","Mighty Joe Young","This mod contains robots and some slaves of Morrowind. There is a ""book"" that tells the story, also how much they cost (2000 g each).    The meshes: some are from my Seaquest mod, but some are modified also. New ones have been added, new textures for some.    You can get..."
"12558","Winter Wonderland Resource Pack","Resources","MMH","55-10293","2005-12-18","Geonox","This mod only adds snow in three different areas;  Ald-ruhn, Balmora, and Ebonheart  This mod is basically a resource pack to add snow in Morrowind for those who don't have Bloodmoon.  Merry Christmas!"
"12557","Vixen Vega's Plain Tileset","Resources","MMH","55-10301","2005-12-20","Vixen Vega","Two simple retextures of the common plain tileset."
"12556","Exterior Hlaalu Tile Set for TES3 - Houses v1.01","Resources","MMH","55-10305","2005-12-21","Oom Fooyat","This is a modular tile set that mimics the exterior Hlaalu architecture and is primarily a modders resource. The main purpose of the set is to make it possible to recreate Hlaalu houses in TES4, but it has showed itself quite useful in TES3 too. The release contains 105 new objects i..."
"12555","Modder's Font Pack","Resources","MMH","55-10309","2005-12-23","Tarnsman","A collection of freeware fonts offered as modding resource, and as a way to distribute the Olde English font which is used in the Empirical Morrowind webpage [http://www.mwmythicmods.com/realism.htm].  There is a total of 53 fonts in this pack including the Obilivon fonts for Mo..."
"12554","Glass Weapons Pack","Resources","MMH","55-10339","2006-01-11","Sypron","Three new Glass weapon meshes retextured from old ones. includes mace, longbow and wakazashi. no esp file included."
"12553","Raven Scimitar","Resources","MMH","55-10344","2006-01-12","TIMorrowind Modding Team","The sword itself is not in game, but it is in esp file, meaning you will have to use the additem command to add the sword. There is also a ring that goes with the sword. Same deal with the ring, you need to add the ring and sword to your inventory through the console.  He..."
"12552","Alpha/Glow Mapped Horses v1.2","Resources","MMH","55-10370","2006-01-25","Psymoniser","[Newly_Added_Nightmare]  Newly_Added_Nightmare  This contains alpha channel and glow map enabled horse meshes as a modders resource. I just used Caits horse meshes and added the alpha channel and glow map using NIBLE (NetImersive Block Editor). They have just been sat on my Hard Drive for a month or two so I thought I'd release them as a Modde..."
"12551","Feeank Resource Island for Modders","Resources","MMH","55-10452","2006-02-27","Feeank","This mod adds 2 exterior cells (-18,5 and -17,5) and 3 interior cells. No transportation is provided, you'll have to use the console, swim or levitate. If you plan to get there without console go to Khartag Point and from there swim SouthWest for a few minutes, It should be a bit difficult to fin..."
"12550","Development Training","Resources","MMH","55-10479","2006-03-10","Jason A. Parker","Have you gotten tired of changing your character's stats to test mods? Don't like having moded stats not line up with in game leveling?  This mod adds a room to the Seyda Neen Census & Excise Office that contains master trainers for all skills, a place to rest for level-up, and a gold ..."
"12549","Combat Detector","Resources","MMH","55-10482","2006-03-11","Burning Thunder","This mod shows modders how to detect when someone is in combat. So far there has been no known way to do this. So this may be useful for scripters who want to make things happen when someone is in combat. For extra details, see the readme."
"12548","Silver Flame Armor","Resources","MMH","55-10526","2006-04-04","Kieve","Originally my answer to a [REQ] thread by Adanorcil. He was looking for a guard's cuirass, and ended up receiving a full suit of armor, plus a weapon with a sheathing script. However, the mod it was offered to has long since disappeared from the radar, to my knowledge. Or perhaps it w..."
"12547","Alternate Werewolf Textures v1.1","Resources","MMH","55-10541","2006-04-13","Psymoniser","[Alternate Textures]  Alternate Textures  This is a Resource, it contains 9 colour variations of the Bloomoon Werewolf textures. This is to allow people the choice of what they would like their Werewolves to look like. The image on this page shows 6 of the 9 colours, the others being slight variations on black, grey, and brown/red, howev..."
"12546","Imperial Sabers","Resources","MMH","55-10551","2006-04-19","Southern_Convert","TL_Cellar_tileset by Wildman aka Trey Leavens<br>Update: In the coming weeks, I will be working on a continuation of this saber pack. The original Imperial Sabers will be included, along with it's own values. Others will come, and all w..."
"12545","Easter Eggs","Resources","MMH","55-10552","2006-04-20","Horodnic Dragos","This is a modder's resource and anyone is free to use it. For more information read the readme.txt file. I made this to add some easter athmosphere."
"12544","Marble Textures","Resources","MMH","55-10561","2006-04-24","CJW-Craigor","This is a modders resource. Adds new marble textured interior cells (based on in_c_stone meshes). No .esp so you'll have to add them yourself. Full ReadMe included with download."
"12543","TL_Cellar_Tileset v1.0","Resources","MMH","55-10563","2006-04-27","Wildman","TL_Cellar_tileset by Wildman aka Trey Leavens Inspired by a request from Craigor I built a cellar door entrance for the exterior of houses, which then needed an interior piece for the way back out, so came into being a si..."
"12542","Glowing Blade","Resources","MMH","55-10610","2006-06-06","A.Zunder","This is a Modders resource. It contains one Model of a Sword with a glowing effect. One of my first mods, so any criticism is welcome."
"12541","Ashlander's Fury Sword v3.0","Resources","MMH","55-10627","2006-06-15","WildKarrde","This is a MODDERS RESOURCE, but it also has a playable esp. If you use the playable version the sword can be found in the Ashkhan's Yurt in the Erabenimsun Village.<br>Changelog: **Update** V2.0 - Made the sword a bit larger and lengthened the blade a bit..."
"12540","Slartibartfast's Seamless Textures v1.0","Resources","MMH","55-10639","2006-06-24","Slartibartfast","[SBF Algae 1.dds]  SBF Algae 1.dds  This is a modder's resource pack containing 30 seamless textures made by me. 12 of them are from photographs I took myself, whilst the remainder were extracted from freeware photo resources, downloaded from the internet. This pack is not a texture replacer and you will need to rename the textures..."
"12539","Heart of the Zainab (Cutlass/Scimitar)","Resources","MMH","55-10648","2006-06-28","WildKarrde"," sword mesh and textures. A test .esp is included which adds 1 copy to the Zainab Ashkhan Yurt."
"12538","Slartibartfast's Seamless Textures 2 v1.0","Resources","MMH","55-10651","2006-06-29","Slartibartfast","[SBF Rock 6.dds + SBF Stones 3.dds]  SBF Rock 6.dds + SBF Stones 3.dds  This is a modder's resource pack containing 30 seamless textures made by me. 2 of them are from photographs i took myself whilst the remainder were extracted from freeware photo resources, downloaded from the internet. This pack is not a texture replacer and you will need to rename the textures a..."
